Version, Version Name, Name, Age, Revisions, Bugfix, LOCs, LOCs Touched, LOCs Added, Churn, Avg. Churn, Authors Number, Average Change Set, Buggy
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/pages/panels/RolesPanel.java,0,1,0,143,187,187,143,143.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,0,3,0,205,296,285,205,68.33333333333333,3,511.6666666666667,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/pages/panels/StatusPanel.java,0,1,0,140,174,174,140,140.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java,0,3,0,221,345,320,221,73.66666666666667,3,511.6666666666667,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/pages/panels/UserDetailsPanel.java,0,1,0,92,107,107,92,92.0,1,1524.0,true
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/pages/panels/UserManagementResultPanel.java,0,2,0,289,361,359,289,144.5,2,777.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchPanel.java,0,2,0,478,649,629,478,239.0,2,762.5,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/pages/panels/VirtualAttributesPanel.java,0,1,0,145,185,185,145,145.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/rest/AbstractBaseRestClient.java,0,2,0,30,44,39,36,18.0,1,775.0,true
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/rest/ApprovalRestClient.java,0,3,0,43,56,52,43,14.333333333333334,2,518.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/rest/ConfigurationRestClient.java,0,2,0,65,82,77,65,32.5,2,775.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/rest/ConnectorRestClient.java,0,4,0,171,237,219,171,42.75,2,392.0,true
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/rest/EntitlementRestClient.java,0,2,0,45,54,52,45,22.5,2,775.0,true
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/rest/ExecutionRestClient.java,0,1,0,26,31,31,26,26.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/rest/InvalidPolicyType.java,0,1,0,27,31,31,27,27.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/rest/LoggerRestClient.java,0,2,0,69,92,86,69,34.5,2,775.0,true
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/rest/NotificationRestClient.java,0,3,0,63,118,95,63,21.0,2,517.6666666666666,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/rest/PolicyRestClient.java,0,2,0,166,227,209,166,83.0,2,775.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/rest/ReportRestClient.java,0,3,0,98,139,125,98,32.666666666666664,2,517.6666666666666,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/rest/ResourceRestClient.java,0,2,0,62,84,78,62,31.0,2,775.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/rest/RoleRestClient.java,0,2,0,93,116,110,93,46.5,2,775.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/rest/SchemaRestClient.java,0,2,0,266,378,342,266,133.0,2,775.0,true
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/rest/TaskRestClient.java,0,4,0,171,255,224,171,42.75,3,397.25,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/rest/UserRequestRestClient.java,0,4,0,49,80,68,55,13.75,2,390.5,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/rest/UserRestClient.java,0,5,0,151,232,207,151,30.2,3,313.8,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/rest/WorkflowRestClient.java,0,2,0,35,51,45,35,17.5,2,775.0,true
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/ajax/form/AbstractAjaxDownloadBehavior.java,0,1,0,40,48,48,40,40.0,1,1524.0,true
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/IndicatingDeleteOnConfirmAjaxLink.java,0,1,0,42,50,50,42,42.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/DatePropertyColumn.java,0,1,0,47,56,56,47,47.0,1,1524.0,true
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/TokenColumn.java,0,1,0,42,48,48,42,42.0,1,1524.0,true
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/UserAttrColumn.java,0,1,0,74,93,93,74,74.0,1,1524.0,true
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AbstractFieldPanel.java,0,1,0,35,42,42,35,35.0,1,1524.0,true
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLink.java,0,1,0,36,43,43,36,36.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLinksPanel.java,0,1,0,197,254,254,197,197.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxCheckBoxPanel.java,0,2,0,74,96,95,74,37.0,2,764.0,true
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDecoratedCheckbox.java,0,1,0,57,67,67,57,57.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDropDownChoicePanel.java,0,2,0,64,81,80,64,32.0,2,777.0,true
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxNumberFieldPanel.java,0,1,0,41,51,51,41,41.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPalettePanel.java,0,1,0,53,67,67,53,53.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPasswordFieldPanel.java,0,1,0,50,64,64,50,50.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxTextFieldPanel.java,0,2,0,69,89,88,69,34.5,2,777.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/CheckBoxMultipleChoiceFieldPanel.java,0,1,0,38,46,46,38,38.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateFieldPanel.java,0,2,0,115,141,140,117,58.5,1,4.0,true
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTextFieldPanel.java,0,3,0,69,302,195,237,79.0,2,510.3333333333333,true
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,0,3,0,167,443,329,341,113.66666666666667,2,510.3333333333333,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/FieldPanel.java,0,1,0,163,214,214,163,163.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/LinkPanel.java,0,1,0,34,39,39,34,34.0,1,1524.0,true
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/MultiValueSelectorPanel.java,0,2,0,131,168,168,131,65.5,2,764.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SelectableRecorder.java,0,1,0,176,202,202,176,176.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SingleColumnPalette.java,0,1,0,175,215,215,175,175.0,1,1524.0,true
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeActionLinkPanel.java,0,1,0,118,149,149,118,118.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeRolePanel.java,0,1,0,80,107,107,80,80.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/audit/AuditManager.java,0,1,0,58,67,67,58,58.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/audit/JNDIFallbackConnectionSource.java,0,1,0,133,158,158,133,133.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/connid/SLF4JLogger.java,0,1,0,94,112,112,94,94.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/init/ActivitiWorkflowLoader.java,0,2,0,58,73,69,60,30.0,1,770.5,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/init/ConnInstanceLoader.java,0,3,0,128,221,188,150,50.0,2,514.6666666666666,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/init/ContentLoader.java,0,7,0,173,273,234,173,24.714285714285715,3,224.85714285714286,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/init/ImplementationClassNamesLoader.java,0,1,0,103,123,123,103,103.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,0,8,0,204,290,267,204,25.5,2,198.75,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/init/LoggerLoader.java,0,2,0,76,89,87,76,38.0,2,764.5,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/init/SpringContextInitializer.java,0,2,0,115,139,136,115,57.5,1,770.5,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/init/WorkflowLoader.java,0,1,0,22,24,24,22,22.0,1,17.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/notification/NotificationManager.java,0,8,0,245,350,318,265,33125,3,195125,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttr.java,0,2,0,75,102,99,81,40.5,1,762.5,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrUniqueValue.java,0,1,0,24,28,28,24,24.0,1,1524.0,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrValue.java,0,2,0,194,247,241,194,97.0,1,766.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttributable.java,0,1,0,123,168,168,123,123.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractBaseBean.java,0,2,0,114,139,137,114,57.0,2,777.0,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerAttr.java,0,2,0,74,94,91,74,37.0,1,766.5,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerSchema.java,0,1,0,58,72,72,58,58.0,1,1524.0,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractExec.java,0,2,0,87,102,102,87,43.5,1,763.0,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractSchema.java,0,2,0,189,244,243,189,94.5,2,766.5,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirAttr.java,0,1,0,54,68,68,54,54.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirSchema.java,0,1,0,48,58,58,48,48.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/AccountPolicy.java,0,1,0,34,40,40,34,34.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/ConnInstance.java,0,2,0,152,207,195,162,81.0,1,766.0,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/Entitlement.java,0,1,0,46,55,55,46,46.0,1,1524.0,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/ExternalResource.java,0,3,0,288,362,359,288,96.0,2,520.6666666666666,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/Notification.java,0,3,0,159,222,210,175,58.333333333333336,2,517.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/NotificationTask.java,0,4,0,116,144,144,116,29.0,2,386.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/PasswordPolicy.java,0,1,0,34,40,40,34,34.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/Policy.java,0,1,0,61,75,75,61,61.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/PropagationTask.java,0,2,0,114,143,141,114,57.0,2,766.5,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/Report.java,0,1,0,116,145,145,116,116.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/ReportExec.java,0,1,0,62,74,74,62,62.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/ReportletConfInstance.java,0,1,0,54,65,65,54,54.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/SchedTask.java,0,1,0,42,51,51,42,42.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/SchemaMapping.java,0,1,0,128,157,157,128,128.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/SyncPolicy.java,0,1,0,34,40,40,34,34.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/SyncTask.java,0,2,0,122,154,153,122,61.0,2,766.5,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeConf.java,0,1,0,43,52,52,43,43.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeLogger.java,0,1,0,57,69,69,57,57.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/Task.java,0,2,0,62,98,86,80,40.0,1,766.5,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/TaskExec.java,0,1,0,55,64,64,55,55.0,1,1524.0,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/UserRequest.java,0,1,0,77,91,91,77,77.0,1,1524.0,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttr.java,0,2,0,123,155,147,123,61.5,2,763.5,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrUniqueValue.java,0,2,0,64,76,76,64,32.0,2,766.5,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrValue.java,0,2,0,51,59,58,51,25.5,2,762.5,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerAttr.java,0,2,0,55,68,65,55,27.5,2,766.5,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerSchema.java,0,1,0,27,31,31,27,27.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MSchema.java,0,1,0,26,28,28,26,26.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirAttr.java,0,3,0,61,78,74,61,20.333333333333332,3,521.0,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirSchema.java,0,1,0,27,31,31,27,27.0,1,1524.0,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/Membership.java,0,3,0,174,230,219,174,58.0,3,519.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/package-info.java,0,1,0,19,20,20,19,19.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttr.java,0,2,0,120,152,144,120,60.0,2,763.5,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrUniqueValue.java,0,2,0,64,78,75,64,32.0,2,766.5,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrValue.java,0,2,0,51,59,58,51,25.5,2,763.0,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerAttr.java,0,2,0,55,69,66,55,27.5,2,766.5,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerSchema.java,0,1,0,25,29,29,25,25.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RSchema.java,0,1,0,26,28,28,26,26.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirAttr.java,0,3,0,61,77,73,61,20.333333333333332,3,521.0,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirSchema.java,0,1,0,27,31,31,27,27.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/role/SyncopeRole.java,0,2,0,360,464,442,360,180.0,2,763.5,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/user/SyncopeUser.java,0,6,0,465,643,609,465,77.5,3,258.3333333333333,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttr.java,0,2,0,141,173,165,141,70.5,2,763.5,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrUniqueValue.java,0,2,0,64,78,75,64,32.0,2,766.5,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrValue.java,0,2,0,51,59,58,51,25.5,2,763.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerAttr.java,0,2,0,55,69,66,55,27.5,2,766.5,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerSchema.java,0,1,0,27,31,31,27,27.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/user/USchema.java,0,1,0,29,32,32,29,29.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirAttr.java,0,2,0,64,78,75,64,32.0,2,766.5,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirSchema.java,0,1,0,29,32,32,29,29.0,1,1524.0,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/dao/AttrDAO.java,0,1,0,29,36,36,29,29.0,1,1524.0,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/dao/AttrValueDAO.java,0,1,0,29,36,36,29,29.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/dao/ConfDAO.java,0,1,0,29,36,36,29,29.0,1,1524.0,true
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/dao/ConnInstanceDAO.java,0,1,0,28,34,34,28,28.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/dao/DAO.java,0,1,0,26,32,32,26,26.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/dao/DerAttrDAO.java,0,1,0,29,36,36,29,29.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/dao/DerSchemaDAO.java,0,1,0,31,38,38,31,31.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/dao/EntitlementDAO.java,0,1,0,31,39,39,31,31.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/dao/LoggerDAO.java,0,1,0,30,37,37,30,30.0,1,1524.0,false
1,refs/tags/syncope-1.0.4,core/src/main/java/org/apache/syncope/core/persistence/dao/MembershipDAO.java,0,1,0,31,38,38,31,31.0,1,1524.0,false
